date,product,category,demand_units,unit_price_eur,demand_value_eur,cold_chain,disruption_event,seasonality_type
2024-08-21,Atorvastatin_20mg,Cardiovascular,690,0.2,138.0,False,none,stable
2024-08-22,Atorvastatin_20mg,Cardiovascular,690,0.2,138.0,False,none,stable
2024-08-23,Atorvastatin_20mg,Cardiovascular,619,0.2,123.8,False,none,stable
2024-08-24,Atorvastatin_20mg,Cardiovascular,553,0.2,110.6,False,none,stable
2024-08-25,Atorvastatin_20mg,Cardiovascular,588,0.2,117.6,False,none,stable
2024-08-26,Atorvastatin_20mg,Cardiovascular,634,0.2,126.8,False,none,stable
2024-08-27,Atorvastatin_20mg,Cardiovascular,757,0.2,151.4,False,none,stable
2024-08-28,Atorvastatin_20mg,Cardiovascular,674,0.2,134.8,False,none,stable
2024-08-29,Atorvastatin_20mg,Cardiovascular,631,0.2,126.2,False,none,stable
2024-08-30,Atorvastatin_20mg,Cardiovascular,734,0.2,146.8,False,none,stable
2024-08-31,Atorvastatin_20mg,Cardiovascular,531,0.2,106.2,False,none,stable
2024-09-01,Atorvastatin_20mg,Cardiovascular,576,0.2,115.2,False,none,stable
2024-09-02,Atorvastatin_20mg,Cardiovascular,664,0.2,132.8,False,none,stable
2024-09-03,Atorvastatin_20mg,Cardiovascular,676,0.2,135.2,False,none,stable
2024-09-04,Atorvastatin_20mg,Cardiovascular,707,0.2,141.4,False,none,stable
2024-09-05,Atorvastatin_20mg,Cardiovascular,696,0.2,139.2,False,none,stable
2024-09-06,Atorvastatin_20mg,Cardiovascular,571,0.2,114.2,False,none,stable
2024-09-07,Atorvastatin_20mg,Cardiovascular,495,0.2,99.0,False,none,stable
2024-09-08,Atorvastatin_20mg,Cardiovascular,584,0.2,116.8,False,none,stable
2024-09-09,Atorvastatin_20mg,Cardiovascular,673,0.2,134.6,False,none,stable
2024-09-10,Atorvastatin_20mg,Cardiovascular,652,0.2,130.4,False,none,stable
2024-09-11,Atorvastatin_20mg,Cardiovascular,606,0.2,121.2,False,none,stable
2024-09-12,Atorvastatin_20mg,Cardiovascular,622,0.2,124.4,False,none,stable
2024-09-13,Atorvastatin_20mg,Cardiovascular,570,0.2,114.0,False,none,stable
2024-09-14,Atorvastatin_20mg,Cardiovascular,540,0.2,108.0,False,none,stable
2024-09-15,Atorvastatin_20mg,Cardiovascular,518,0.2,103.6,False,none,stable
2024-09-16,Atorvastatin_20mg,Cardiovascular,628,0.2,125.6,False,none,stable
2024-09-17,Atorvastatin_20mg,Cardiovascular,677,0.2,135.4,False,none,stable
2024-09-18,Atorvastatin_20mg,Cardiovascular,701,0.2,140.2,False,none,stable
2024-09-19,Atorvastatin_20mg,Cardiovascular,795,0.2,159.0,False,none,stable
2024-09-20,Atorvastatin_20mg,Cardiovascular,599,0.2,119.8,False,none,stable
2024-09-21,Atorvastatin_20mg,Cardiovascular,595,0.2,119.0,False,none,stable
2024-09-22,Atorvastatin_20mg,Cardiovascular,587,0.2,117.4,False,none,stable
2024-09-23,Atorvastatin_20mg,Cardiovascular,639,0.2,127.8,False,none,stable
2024-09-24,Atorvastatin_20mg,Cardiovascular,693,0.2,138.6,False,none,stable
2024-09-25,Atorvastatin_20mg,Cardiovascular,657,0.2,131.4,False,none,stable
2024-09-26,Atorvastatin_20mg,Cardiovascular,692,0.2,138.4,False,none,stable
2024-09-27,Atorvastatin_20mg,Cardiovascular,764,0.2,152.8,False,none,stable
2024-09-28,Atorvastatin_20mg,Cardiovascular,572,0.2,114.4,False,none,stable
2024-09-29,Atorvastatin_20mg,Cardiovascular,568,0.2,113.6,False,none,stable
2024-09-30,Atorvastatin_20mg,Cardiovascular,658,0.2,131.6,False,none,stable
2024-10-01,Atorvastatin_20mg,Cardiovascular,601,0.2,120.2,False,none,stable
2024-10-02,Atorvastatin_20mg,Cardiovascular,671,0.2,134.2,False,none,stable
2024-10-03,Atorvastatin_20mg,Cardiovascular,748,0.2,149.6,False,none,stable
2024-10-04,Atorvastatin_20mg,Cardiovascular,599,0.2,119.8,False,none,stable
2024-10-05,Atorvastatin_20mg,Cardiovascular,500,0.2,100.0,False,none,stable
2024-10-06,Atorvastatin_20mg,Cardiovascular,551,0.2,110.2,False,none,stable
2024-10-07,Atorvastatin_20mg,Cardiovascular,629,0.2,125.8,False,none,stable
2024-10-08,Atorvastatin_20mg,Cardiovascular,639,0.2,127.8,False,none,stable
2024-10-09,Atorvastatin_20mg,Cardiovascular,660,0.2,132.0,False,none,stable
2024-10-10,Atorvastatin_20mg,Cardiovascular,608,0.2,121.6,False,none,stable
2024-10-11,Atorvastatin_20mg,Cardiovascular,630,0.2,126.0,False,none,stable
2024-10-12,Atorvastatin_20mg,Cardiovascular,576,0.2,115.2,False,none,stable
2024-10-13,Atorvastatin_20mg,Cardiovascular,489,0.2,97.8,False,none,stable
2024-10-14,Atorvastatin_20mg,Cardiovascular,596,0.2,119.2,False,none,stable
2024-10-15,Atorvastatin_20mg,Cardiovascular,649,0.2,129.8,False,none,stable
2024-10-16,Atorvastatin_20mg,Cardiovascular,723,0.2,144.6,False,none,stable
2024-10-17,Atorvastatin_20mg,Cardiovascular,673,0.2,134.6,False,none,stable
2024-10-18,Atorvastatin_20mg,Cardiovascular,658,0.2,131.6,False,none,stable
2024-10-19,Atorvastatin_20mg,Cardiovascular,548,0.2,109.6,False,none,stable
2024-10-20,Atorvastatin_20mg,Cardiovascular,470,0.2,94.0,False,none,stable
2024-10-21,Atorvastatin_20mg,Cardiovascular,711,0.2,142.2,False,none,stable
2024-10-22,Atorvastatin_20mg,Cardiovascular,705,0.2,141.0,False,none,stable
2024-10-23,Atorvastatin_20mg,Cardiovascular,661,0.2,132.2,False,none,stable
2024-10-24,Atorvastatin_20mg,Cardiovascular,739,0.2,147.8,False,none,stable
2024-10-25,Atorvastatin_20mg,Cardiovascular,622,0.2,124.4,False,none,stable
2024-10-26,Atorvastatin_20mg,Cardiovascular,596,0.2,119.2,False,none,stable
2024-10-27,Atorvastatin_20mg,Cardiovascular,554,0.2,110.8,False,none,stable
2024-10-28,Atorvastatin_20mg,Cardiovascular,666,0.2,133.2,False,none,stable
2024-10-29,Atorvastatin_20mg,Cardiovascular,683,0.2,136.6,False,none,stable
2024-10-30,Atorvastatin_20mg,Cardiovascular,679,0.2,135.8,False,none,stable
2024-10-31,Atorvastatin_20mg,Cardiovascular,751,0.2,150.2,False,none,stable
2024-11-01,Atorvastatin_20mg,Cardiovascular,776,0.2,155.2,False,flu_outbreak,stable
2024-11-02,Atorvastatin_20mg,Cardiovascular,637,0.2,127.4,False,flu_outbreak,stable
2024-11-03,Atorvastatin_20mg,Cardiovascular,736,0.2,147.2,False,flu_outbreak,stable
2024-11-04,Atorvastatin_20mg,Cardiovascular,809,0.2,161.8,False,flu_outbreak,stable
2024-11-05,Atorvastatin_20mg,Cardiovascular,911,0.2,182.2,False,flu_outbreak,stable
2024-11-06,Atorvastatin_20mg,Cardiovascular,965,0.2,193.0,False,flu_outbreak,stable
2024-11-07,Atorvastatin_20mg,Cardiovascular,822,0.2,164.4,False,flu_outbreak,stable
2024-11-08,Atorvastatin_20mg,Cardiovascular,896,0.2,179.2,False,flu_outbreak,stable
2024-11-09,Atorvastatin_20mg,Cardiovascular,616,0.2,123.2,False,flu_outbreak,stable
2024-11-10,Atorvastatin_20mg,Cardiovascular,720,0.2,144.0,False,flu_outbreak,stable
2024-11-11,Atorvastatin_20mg,Cardiovascular,864,0.2,172.8,False,flu_outbreak,stable
2024-11-12,Atorvastatin_20mg,Cardiovascular,882,0.2,176.4,False,flu_outbreak,stable
2024-11-13,Atorvastatin_20mg,Cardiovascular,806,0.2,161.2,False,flu_outbreak,stable
2024-11-14,Atorvastatin_20mg,Cardiovascular,737,0.2,147.4,False,flu_outbreak,stable
2024-11-15,Atorvastatin_20mg,Cardiovascular,885,0.2,177.0,False,flu_outbreak,stable
2024-11-16,Atorvastatin_20mg,Cardiovascular,568,0.2,113.6,False,flu_outbreak,stable
2024-11-17,Atorvastatin_20mg,Cardiovascular,663,0.2,132.6,False,flu_outbreak,stable
2024-11-18,Atorvastatin_20mg,Cardiovascular,915,0.2,183.0,False,flu_outbreak,stable
2024-11-19,Atorvastatin_20mg,Cardiovascular,864,0.2,172.8,False,flu_outbreak,stable
2024-11-20,Atorvastatin_20mg,Cardiovascular,984,0.2,196.8,False,flu_outbreak,stable
2024-11-21,Atorvastatin_20mg,Cardiovascular,921,0.2,184.2,False,flu_outbreak,stable
2024-11-22,Atorvastatin_20mg,Cardiovascular,807,0.2,161.4,False,flu_outbreak,stable
2024-11-23,Atorvastatin_20mg,Cardiovascular,682,0.2,136.4,False,flu_outbreak,stable
2024-11-24,Atorvastatin_20mg,Cardiovascular,678,0.2,135.6,False,flu_outbreak,stable
2024-11-25,Atorvastatin_20mg,Cardiovascular,744,0.2,148.8,False,flu_outbreak,stable
2024-11-26,Atorvastatin_20mg,Cardiovascular,787,0.2,157.4,False,flu_outbreak,stable
2024-11-27,Atorvastatin_20mg,Cardiovascular,813,0.2,162.6,False,flu_outbreak,stable
2024-11-28,Atorvastatin_20mg,Cardiovascular,713,0.2,142.6,False,flu_outbreak,stable
2024-11-29,Atorvastatin_20mg,Cardiovascular,855,0.2,171.0,False,flu_outbreak,stable
2024-11-30,Atorvastatin_20mg,Cardiovascular,668,0.2,133.6,False,flu_outbreak,stable
2024-12-01,Atorvastatin_20mg,Cardiovascular,590,0.2,118.0,False,flu_outbreak,stable
2024-12-02,Atorvastatin_20mg,Cardiovascular,880,0.2,176.0,False,flu_outbreak,stable
2024-12-03,Atorvastatin_20mg,Cardiovascular,901,0.2,180.2,False,flu_outbreak,stable
2024-12-04,Atorvastatin_20mg,Cardiovascular,868,0.2,173.6,False,flu_outbreak,stable
2024-12-05,Atorvastatin_20mg,Cardiovascular,830,0.2,166.0,False,flu_outbreak,stable
2024-12-06,Atorvastatin_20mg,Cardiovascular,893,0.2,178.6,False,flu_outbreak,stable
2024-12-07,Atorvastatin_20mg,Cardiovascular,719,0.2,143.8,False,flu_outbreak,stable
2024-12-08,Atorvastatin_20mg,Cardiovascular,699,0.2,139.8,False,flu_outbreak,stable
2024-12-09,Atorvastatin_20mg,Cardiovascular,797,0.2,159.4,False,flu_outbreak,stable
2024-12-10,Atorvastatin_20mg,Cardiovascular,872,0.2,174.4,False,flu_outbreak,stable
2024-12-11,Atorvastatin_20mg,Cardiovascular,935,0.2,187.0,False,flu_outbreak,stable
2024-12-12,Atorvastatin_20mg,Cardiovascular,812,0.2,162.4,False,flu_outbreak,stable
2024-12-13,Atorvastatin_20mg,Cardiovascular,997,0.2,199.4,False,flu_outbreak,stable
2024-12-14,Atorvastatin_20mg,Cardiovascular,653,0.2,130.6,False,flu_outbreak,stable
2024-12-15,Atorvastatin_20mg,Cardiovascular,684,0.2,136.8,False,flu_outbreak,stable
2024-12-16,Atorvastatin_20mg,Cardiovascular,808,0.2,161.6,False,flu_outbreak,stable
2024-12-17,Atorvastatin_20mg,Cardiovascular,869,0.2,173.8,False,flu_outbreak,stable
2024-12-18,Atorvastatin_20mg,Cardiovascular,735,0.2,147.0,False,flu_outbreak,stable
2024-12-19,Atorvastatin_20mg,Cardiovascular,817,0.2,163.4,False,flu_outbreak,stable
2024-12-20,Atorvastatin_20mg,Cardiovascular,779,0.2,155.8,False,flu_outbreak,stable
2024-12-21,Atorvastatin_20mg,Cardiovascular,690,0.2,138.0,False,flu_outbreak,stable
2024-12-22,Atorvastatin_20mg,Cardiovascular,737,0.2,147.4,False,flu_outbreak,stable
2024-12-23,Atorvastatin_20mg,Cardiovascular,898,0.2,179.6,False,flu_outbreak,stable
2024-12-24,Atorvastatin_20mg,Cardiovascular,692,0.2,138.4,False,flu_outbreak,stable
2024-12-25,Atorvastatin_20mg,Cardiovascular,994,0.2,198.8,False,flu_outbreak,stable
2024-12-26,Atorvastatin_20mg,Cardiovascular,875,0.2,175.0,False,flu_outbreak,stable
2024-12-27,Atorvastatin_20mg,Cardiovascular,802,0.2,160.4,False,flu_outbreak,stable
2024-12-28,Atorvastatin_20mg,Cardiovascular,692,0.2,138.4,False,flu_outbreak,stable
2024-12-29,Atorvastatin_20mg,Cardiovascular,693,0.2,138.6,False,flu_outbreak,stable
2024-12-30,Atorvastatin_20mg,Cardiovascular,809,0.2,161.8,False,flu_outbreak,stable
2024-12-31,Atorvastatin_20mg,Cardiovascular,869,0.2,173.8,False,flu_outbreak,stable
2022-01-01,Insulin_Glargine,Diabetes,164,12.0,1968.0,True,covid_wave,stable
2022-01-02,Insulin_Glargine,Diabetes,168,12.0,2016.0,True,covid_wave,stable
2022-01-03,Insulin_Glargine,Diabetes,205,12.0,2460.0,True,covid_wave,stable
2022-01-04,Insulin_Glargine,Diabetes,192,12.0,2304.0,True,covid_wave,stable
2022-01-05,Insulin_Glargine,Diabetes,220,12.0,2640.0,True,covid_wave,stable
2022-01-06,Insulin_Glargine,Diabetes,227,12.0,2724.0,True,covid_wave,stable
2022-01-07,Insulin_Glargine,Diabetes,226,12.0,2712.0,True,covid_wave,stable
2022-01-08,Insulin_Glargine,Diabetes,184,12.0,2208.0,True,covid_wave,stable
2022-01-09,Insulin_Glargine,Diabetes,178,12.0,2136.0,True,covid_wave,stable
2022-01-10,Insulin_Glargine,Diabetes,208,12.0,2496.0,True,covid_wave,stable
2022-01-11,Insulin_Glargine,Diabetes,232,12.0,2784.0,True,covid_wave,stable
2022-01-12,Insulin_Glargine,Diabetes,194,12.0,2328.0,True,covid_wave,stable
2022-01-13,Insulin_Glargine,Diabetes,202,12.0,2424.0,True,covid_wave,stable
2022-01-14,Insulin_Glargine,Diabetes,201,12.0,2412.0,True,covid_wave,stable
2022-01-15,Insulin_Glargine,Diabetes,188,12.0,2256.0,True,covid_wave,stable
2022-01-16,Insulin_Glargine,Diabetes,187,12.0,2244.0,True,covid_wave,stable
2022-01-17,Insulin_Glargine,Diabetes,226,12.0,2712.0,True,covid_wave,stable
2022-01-18,Insulin_Glargine,Diabetes,236,12.0,2832.0,True,covid_wave,stable
2022-01-19,Insulin_Glargine,Diabetes,202,12.0,2424.0,True,covid_wave,stable
2022-01-20,Insulin_Glargine,Diabetes,224,12.0,2688.0,True,covid_wave,stable
2022-01-21,Insulin_Glargine,Diabetes,215,12.0,2580.0,True,covid_wave,stable
2022-01-22,Insulin_Glargine,Diabetes,185,12.0,2220.0,True,covid_wave,stable
2022-01-23,Insulin_Glargine,Diabetes,172,12.0,2064.0,True,covid_wave,stable
2022-01-24,Insulin_Glargine,Diabetes,211,12.0,2532.0,True,covid_wave,stable
2022-01-25,Insulin_Glargine,Diabetes,227,12.0,2724.0,True,covid_wave,stable
2022-01-26,Insulin_Glargine,Diabetes,233,12.0,2796.0,True,covid_wave,stable
2022-01-27,Insulin_Glargine,Diabetes,206,12.0,2472.0,True,covid_wave,stable
2022-01-28,Insulin_Glargine,Diabetes,217,12.0,2604.0,True,covid_wave,stable
2022-01-29,Insulin_Glargine,Diabetes,159,12.0,1908.0,True,covid_wave,stable
2022-01-30,Insulin_Glargine,Diabetes,139,12.0,1668.0,True,covid_wave,stable
2022-01-31,Insulin_Glargine,Diabetes,221,12.0,2652.0,True,covid_wave,stable
2022-02-01,Insulin_Glargine,Diabetes,229,12.0,2748.0,True,covid_wave,stable
2022-02-02,Insulin_Glargine,Diabetes,223,12.0,2676.0,True,covid_wave,stable
2022-02-03,Insulin_Glargine,Diabetes,184,12.0,2208.0,True,covid_wave,stable
2022-02-04,Insulin_Glargine,Diabetes,212,12.0,2544.0,True,covid_wave,stable
2022-02-05,Insulin_Glargine,Diabetes,143,12.0,1716.0,True,covid_wave,stable
2022-02-06,Insulin_Glargine,Diabetes,193,12.0,2316.0,True,covid_wave,stable
2022-02-07,Insulin_Glargine,Diabetes,199,12.0,2388.0,True,covid_wave,stable
2022-02-08,Insulin_Glargine,Diabetes,240,12.0,2880.0,True,covid_wave,stable
2022-02-09,Insulin_Glargine,Diabetes,235,12.0,2820.0,True,covid_wave,stable
2022-02-10,Insulin_Glargine,Diabetes,202,12.0,2424.0,True,covid_wave,stable
2022-02-11,Insulin_Glargine,Diabetes,198,12.0,2376.0,True,covid_wave,stable
2022-02-12,Insulin_Glargine,Diabetes,179,12.0,2148.0,True,covid_wave,stable
2022-02-13,Insulin_Glargine,Diabetes,163,12.0,1956.0,True,covid_wave,stable
2022-02-14,Insulin_Glargine,Diabetes,220,12.0,2640.0,True,covid_wave,stable
2022-02-15,Insulin_Glargine,Diabetes,210,12.0,2520.0,True,covid_wave,stable
2022-02-16,Insulin_Glargine,Diabetes,187,12.0,2244.0,True,covid_wave,stable
2022-02-17,Insulin_Glargine,Diabetes,179,12.0,2148.0,True,covid_wave,stable
2022-02-18,Insulin_Glargine,Diabetes,222,12.0,2664.0,True,covid_wave,stable
2022-02-19,Insulin_Glargine,Diabetes,167,12.0,2004.0,True,covid_wave,stable
2022-02-20,Insulin_Glargine,Diabetes,167,12.0,2004.0,True,covid_wave,stable
2022-02-21,Insulin_Glargine,Diabetes,231,12.0,2772.0,True,covid_wave,stable
2022-02-22,Insulin_Glargine,Diabetes,239,12.0,2868.0,True,covid_wave,stable
2022-02-23,Insulin_Glargine,Diabetes,214,12.0,2568.0,True,covid_wave,stable
2022-02-24,Insulin_Glargine,Diabetes,213,12.0,2556.0,True,covid_wave,stable
2022-02-25,Insulin_Glargine,Diabetes,227,12.0,2724.0,True,covid_wave,stable
2022-02-26,Insulin_Glargine,Diabetes,156,12.0,1872.0,True,covid_wave,stable
2022-02-27,Insulin_Glargine,Diabetes,178,12.0,2136.0,True,covid_wave,stable
2022-02-28,Insulin_Glargine,Diabetes,228,12.0,2736.0,True,covid_wave,stable
2022-03-01,Insulin_Glargine,Diabetes,231,12.0,2772.0,True,covid_wave,stable
2022-03-02,Insulin_Glargine,Diabetes,185,12.0,2220.0,True,covid_wave,stable
2022-03-03,Insulin_Glargine,Diabetes,205,12.0,2460.0,True,covid_wave,stable
2022-03-04,Insulin_Glargine,Diabetes,203,12.0,2436.0,True,covid_wave,stable
2022-03-05,Insulin_Glargine,Diabetes,176,12.0,2112.0,True,covid_wave,stable
2022-03-06,Insulin_Glargine,Diabetes,181,12.0,2172.0,True,covid_wave,stable
2022-03-07,Insulin_Glargine,Diabetes,245,12.0,2940.0,True,covid_wave,stable
2022-03-08,Insulin_Glargine,Diabetes,210,12.0,2520.0,True,covid_wave,stable
2022-03-09,Insulin_Glargine,Diabetes,210,12.0,2520.0,True,covid_wave,stable
2022-03-10,Insulin_Glargine,Diabetes,239,12.0,2868.0,True,covid_wave,stable
2022-03-11,Insulin_Glargine,Diabetes,224,12.0,2688.0,True,covid_wave,stable
2022-03-12,Insulin_Glargine,Diabetes,192,12.0,2304.0,True,covid_wave,stable
2022-03-13,Insulin_Glargine,Diabetes,179,12.0,2148.0,True,covid_wave,stable
2022-03-14,Insulin_Glargine,Diabetes,199,12.0,2388.0,True,covid_wave,stable
2022-03-15,Insulin_Glargine,Diabetes,196,12.0,2352.0,True,covid_wave,stable
2022-03-16,Insulin_Glargine,Diabetes,192,12.0,2304.0,True,covid_wave,stable
2022-03-17,Insulin_Glargine,Diabetes,231,12.0,2772.0,True,covid_wave,stable
2022-03-18,Insulin_Glargine,Diabetes,240,12.0,2880.0,True,covid_wave,stable
2022-03-19,Insulin_Glargine,Diabetes,201,12.0,2412.0,True,covid_wave,stable
2022-03-20,Insulin_Glargine,Diabetes,187,12.0,2244.0,True,covid_wave,stable
2022-03-21,Insulin_Glargine,Diabetes,240,12.0,2880.0,True,covid_wave,stable
2022-03-22,Insulin_Glargine,Diabetes,209,12.0,2508.0,True,covid_wave,stable
2022-03-23,Insulin_Glargine,Diabetes,199,12.0,2388.0,True,covid_wave,stable
2022-03-24,Insulin_Glargine,Diabetes,234,12.0,2808.0,True,covid_wave,stable
2022-03-25,Insulin_Glargine,Diabetes,227,12.0,2724.0,True,covid_wave,stable
2022-03-26,Insulin_Glargine,Diabetes,176,12.0,2112.0,True,covid_wave,stable
2022-03-27,Insulin_Glargine,Diabetes,180,12.0,2160.0,True,covid_wave,stable
2022-03-28,Insulin_Glargine,Diabetes,225,12.0,2700.0,True,covid_wave,stable
2022-03-29,Insulin_Glargine,Diabetes,242,12.0,2904.0,True,covid_wave,stable
2022-03-30,Insulin_Glargine,Diabetes,242,12.0,2904.0,True,covid_wave,stable
2022-03-31,Insulin_Glargine,Diabetes,229,12.0,2748.0,True,covid_wave,stable
2022-04-01,Insulin_Glargine,Diabetes,162,12.0,1944.0,True,none,stable
2022-04-02,Insulin_Glargine,Diabetes,126,12.0,1512.0,True,none,stable
2022-04-03,Insulin_Glargine,Diabetes,116,12.0,1392.0,True,none,stable
2022-04-04,Insulin_Glargine,Diabetes,161,12.0,1932.0,True,none,stable
2022-04-05,Insulin_Glargine,Diabetes,134,12.0,1608.0,True,none,stable
2022-04-06,Insulin_Glargine,Diabetes,164,12.0,1968.0,True,none,stable
2022-04-07,Insulin_Glargine,Diabetes,137,12.0,1644.0,True,none,stable
2022-04-08,Insulin_Glargine,Diabetes,155,12.0,1860.0,True,none,stable
2022-04-09,Insulin_Glargine,Diabetes,112,12.0,1344.0,True,none,stable
2022-04-10,Insulin_Glargine,Diabetes,126,12.0,1512.0,True,none,stable
2022-04-11,Insulin_Glargine,Diabetes,151,12.0,1812.0,True,none,stable
2022-04-12,Insulin_Glargine,Diabetes,132,12.0,1584.0,True,none,stable
2022-04-13,Insulin_Glargine,Diabetes,157,12.0,1884.0,True,none,stable
2022-04-14,Insulin_Glargine,Diabetes,145,12.0,1740.0,True,none,stable
2022-04-15,Insulin_Glargine,Diabetes,162,12.0,1944.0,True,none,stable
2022-04-16,Insulin_Glargine,Diabetes,121,12.0,1452.0,True,none,stable
2022-04-17,Insulin_Glargine,Diabetes,124,12.0,1488.0,True,none,stable
2022-04-18,Insulin_Glargine,Diabetes,140,12.0,1680.0,True,none,stable
2022-04-19,Insulin_Glargine,Diabetes,145,12.0,1740.0,True,none,stable
2022-04-20,Insulin_Glargine,Diabetes,146,12.0,1752.0,True,none,stable
2022-04-21,Insulin_Glargine,Diabetes,162,12.0,1944.0,True,none,stable
2022-04-22,Insulin_Glargine,Diabetes,172,12.0,2064.0,True,none,stable
2022-04-23,Insulin_Glargine,Diabetes,113,12.0,1356.0,True,none,stable
2022-04-24,Insulin_Glargine,Diabetes,132,12.0,1584.0,True,none,stable
2022-04-25,Insulin_Glargine,Diabetes,125,12.0,1500.0,True,none,stable
2022-04-26,Insulin_Glargine,Diabetes,137,12.0,1644.0,True,none,stable
2022-04-27,Insulin_Glargine,Diabetes,140,12.0,1680.0,True,none,stable
2022-04-28,Insulin_Glargine,Diabetes,135,12.0,1620.0,True,none,stable
2022-04-29,Insulin_Glargine,Diabetes,133,12.0,1596.0,True,none,stable
2022-04-30,Insulin_Glargine,Diabetes,125,12.0,1500.0,True,none,stable
2022-05-01,Insulin_Glargine,Diabetes,119,12.0,1428.0,True,none,stable
2022-05-02,Insulin_Glargine,Diabetes,157,12.0,1884.0,True,none,stable
2022-05-03,Insulin_Glargine,Diabetes,160,12.0,1920.0,True,none,stable
2022-05-04,Insulin_Glargine,Diabetes,155,12.0,1860.0,True,none,stable
2022-05-05,Insulin_Glargine,Diabetes,160,12.0,1920.0,True,none,stable
2022-05-06,Insulin_Glargine,Diabetes,151,12.0,1812.0,True,none,stable
2022-05-07,Insulin_Glargine,Diabetes,110,12.0,1320.0,True,none,stable
2022-05-08,Insulin_Glargine,Diabetes,132,12.0,1584.0,True,none,stable
2022-05-09,Insulin_Glargine,Diabetes,145,12.0,1740.0,True,none,stable
2022-05-10,Insulin_Glargine,Diabetes,141,12.0,1692.0,True,none,stable
2022-05-11,Insulin_Glargine,Diabetes,150,12.0,1800.0,True,none,stable
2022-05-12,Insulin_Glargine,Diabetes,141,12.0,1692.0,True,none,stable
2022-05-13,Insulin_Glargine,Diabetes,147,12.0,1764.0,True,none,stable
2022-05-14,Insulin_Glargine,Diabetes,124,12.0,1488.0,True,none,stable
2022-05-15,Insulin_Glargine,Diabetes,125,12.0,1500.0,True,none,stable
2022-05-16,Insulin_Glargine,Diabetes,141,12.0,1692.0,True,none,stable
2022-05-17,Insulin_Glargine,Diabetes,146,12.0,1752.0,True,none,stable
2022-05-18,Insulin_Glargine,Diabetes,165,12.0,1980.0,True,none,stable
2022-05-19,Insulin_Glargine,Diabetes,158,12.0,1896.0,True,none,stable
2022-05-20,Insulin_Glargine,Diabetes,178,12.0,2136.0,True,none,stable
2022-05-21,Insulin_Glargine,Diabetes,133,12.0,1596.0,True,none,stable
2022-05-22,Insulin_Glargine,Diabetes,132,12.0,1584.0,True,none,stable
2022-05-23,Insulin_Glargine,Diabetes,135,12.0,1620.0,True,none,stable
2022-05-24,Insulin_Glargine,Diabetes,162,12.0,1944.0,True,none,stable
2022-05-25,Insulin_Glargine,Diabetes,152,12.0,1824.0,True,none,stable
2022-05-26,Insulin_Glargine,Diabetes,146,12.0,1752.0,True,none,stable
2022-05-27,Insulin_Glargine,Diabetes,155,12.0,1860.0,True,none,stable
2022-05-28,Insulin_Glargine,Diabetes,131,12.0,1572.0,True,none,stable
2022-05-29,Insulin_Glargine,Diabetes,127,12.0,1524.0,True,none,stable
2022-05-30,Insulin_Glargine,Diabetes,142,12.0,1704.0,True,none,stable
2022-05-31,Insulin_Glargine,Diabetes,162,12.0,1944.0,True,none,stable
2022-06-01,Insulin_Glargine,Diabetes,145,12.0,1740.0,True,none,stable
2022-06-02,Insulin_Glargine,Diabetes,155,12.0,1860.0,True,none,stable
2022-06-03,Insulin_Glargine,Diabetes,149,12.0,1788.0,True,none,stable
2022-06-04,Insulin_Glargine,Diabetes,120,12.0,1440.0,True,none,stable
2022-06-05,Insulin_Glargine,Diabetes,129,12.0,1548.0,True,none,stable
2022-06-06,Insulin_Glargine,Diabetes,140,12.0,1680.0,True,none,stable
2022-06-07,Insulin_Glargine,Diabetes,177,12.0,2124.0,True,none,stable
2022-06-08,Insulin_Glargine,Diabetes,130,12.0,1560.0,True,none,stable
2022-06-09,Insulin_Glargine,Diabetes,145,12.0,1740.0,True,none,stable
2022-06-10,Insulin_Glargine,Diabetes,157,12.0,1884.0,True,none,stable
2022-06-11,Insulin_Glargine,Diabetes,128,12.0,1536.0,True,none,stable
2022-06-12,Insulin_Glargine,Diabetes,121,12.0,1452.0,True,none,stable
2022-06-13,Insulin_Glargine,Diabetes,152,12.0,1824.0,True,none,stable
2022-06-14,Insulin_Glargine,Diabetes,158,12.0,1896.0,True,none,stable
2022-06-15,Insulin_Glargine,Diabetes,150,12.0,1800.0,True,none,stable
2022-06-16,Insulin_Glargine,Diabetes,170,12.0,2040.0,True,none,stable
2022-06-17,Insulin_Glargine,Diabetes,163,12.0,1956.0,True,none,stable
2022-06-18,Insulin_Glargine,Diabetes,131,12.0,1572.0,True,none,stable
2022-06-19,Insulin_Glargine,Diabetes,112,12.0,1344.0,True,none,stable
2022-06-20,Insulin_Glargine,Diabetes,152,12.0,1824.0,True,none,stable
2022-06-21,Insulin_Glargine,Diabetes,149,12.0,1788.0,True,none,stable
2022-06-22,Insulin_Glargine,Diabetes,141,12.0,1692.0,True,none,stable
2022-06-23,Insulin_Glargine,Diabetes,157,12.0,1884.0,True,none,stable
2022-06-24,Insulin_Glargine,Diabetes,146,12.0,1752.0,True,none,stable
2022-06-25,Insulin_Glargine,Diabetes,128,12.0,1536.0,True,none,stable
2022-06-26,Insulin_Glargine,Diabetes,112,12.0,1344.0,True,none,stable
2022-06-27,Insulin_Glargine,Diabetes,174,12.0,2088.0,True,none,stable
2022-06-28,Insulin_Glargine,Diabetes,142,12.0,1704.0,True,none,stable
